; MSControl_Server Game File									
; Apr 6th									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	2	7	40	0	2574	1411	829		
DEMAND	2	7	40	30	2523	1397	759		
DEMAND	2	7	41	0	2266	1359	880		
DEMAND	2	7	41	30	2539	1341	732		
DEMAND	2	7	42	0	2675	1330	727		
DEMAND	2	7	42	30	2471	1368	710		
DEMAND	2	7	43	0	2577	1329	942		
DEMAND	2	7	43	30	2623	1411	572		
DEMAND	2	7	44	0	2523	1338	582		
DEMAND	2	7	44	30	2476	1390	908		
DEMAND	2	7	45	0	2738	1272	888		
DEMAND	2	7	45	30	2600	1324	790		
DEMAND	2	7	46	0	2406	1423	861		
DEMAND	2	7	46	30	2663	1292	767		
DEMAND	2	7	47	0	2725	1386	674		
DEMAND	2	7	47	30	2728	1366	791		
DEMAND	2	7	48	0	2277	1259	633		
DEMAND	2	7	48	30	2671	1297	573		
DEMAND	2	7	49	0	2760	1405	478		
DEMAND	2	7	49	30	2529	1356	875		
DEMAND	2	7	50	0	2752	1354	719		
DEMAND	2	7	50	30	2712	1321	811		
DEMAND	2	7	51	0	2392	1355	770		
DEMAND	2	7	51	30	2705	1363	520		
DEMAND	2	7	52	0	2691	1330	419		
DEMAND	2	7	52	30	2709	1439	788		
DEMAND	2	7	53	0	2629	1351	584		
DEMAND	2	7	53	30	2710	1318	819		
DEMAND	2	7	54	0	2635	1336	663		
DEMAND	2	7	54	30	2688	1418	629		
DEMAND	2	7	55	0	2540	1422	797		
DEMAND	2	7	55	30	2715	1326	701		
DEMAND	2	7	56	0	2702	1334	526		
DEMAND	2	7	56	30	2735	1331	684		
DEMAND	2	7	57	0	2534	1332	838		
DEMAND	2	7	57	30	2630	1377	796		
DEMAND	2	7	58	0	2422	1419	782		
DEMAND	2	7	58	30	2554	1418	670		
DEMAND	2	7	59	0	2811	1305	589		
DEMAND	2	7	59	30	2569	1270	624		
DEMAND	2	8	0	0	2414	1441	658		
DEMAND	2	8	0	30	2696	1290	728		
DEMAND	2	8	1	0	2730	1255	555		
DEMAND	2	8	1	30	2719	1399	616		
DEMAND	2	8	2	0	2775	1282	527		
DEMAND	2	8	2	30	2611	1278	600		
DEMAND	2	8	3	0	2596	1361	792		
DEMAND	2	8	3	30	2608	1331	641		
DEMAND	2	8	4	0	2752	1321	559		
DEMAND	2	8	4	30	2655	1335	577		
DEMAND	2	8	5	0	2771	1290	710		
DEMAND	2	8	5	30	2602	1359	762		
DEMAND	2	8	6	0	2507	1393	404		
DEMAND	2	8	6	30	2781	1295	565		
DEMAND	2	8	7	0	2777	1322	455		
DEMAND	2	8	7	30	2648	1350	438		
DEMAND	2	8	8	0	2756	1242	493		
DEMAND	2	8	8	30	2680	1301	465		
DEMAND	2	8	9	0	2639	1472	775		
DEMAND	2	8	9	30	2819	1485	467		
DEMAND	2	8	10	0	2719	1349	526		
DEMAND	2	8	10	30	2689	1237	625		
DEMAND	2	8	11	0	2728	1244	532		
DEMAND	2	8	11	30	2812	1479	707		
DEMAND	2	8	12	0	2715	1446	820		
DEMAND	2	8	12	30	2692	1291	454		
DEMAND	2	8	13	0	2713	1301	552		
DEMAND	2	8	13	30	2891	1459	627		
DEMAND	2	8	14	0	2797	1370	702		
DEMAND	2	8	14	30	2743	1269	714		
DEMAND	2	8	15	0	2855	1350	830		
DEMAND	2	8	15	30	2937	1342	651		
DEMAND	2	8	16	0	2612	1418	631		
DEMAND	2	8	16	30	2759	1508	484		
DEMAND	2	8	17	0	2800	1470	602		
DEMAND	2	8	17	30	2739	1369	518		
DEMAND	2	8	18	0	2880	1552	464		
DEMAND	2	8	18	30	2739	1493	447		
DEMAND	2	8	19	0	2707	1296	797		
DEMAND	2	8	19	30	2638	1414	602		
DEMAND	2	8	20	0	2859	1315	776		
DEMAND	2	8	20	30	2706	1308	547		
DEMAND	2	8	21	0	2814	1260	482		
DEMAND	2	8	21	30	2887	1393	647		
DEMAND	2	8	22	0	2776	1398	562		
DEMAND	2	8	22	30	2759	1457	437		
DEMAND	2	8	23	0	2697	1399	650		
DEMAND	2	8	23	30	2796	1234	766		
DEMAND	2	8	24	0	2877	1365	556		
DEMAND	2	8	24	30	2681	1451	633		
DEMAND	2	8	25	0	2781	1504	601		
DEMAND	2	8	25	30	2849	1214	516		
DEMAND	2	8	26	0	2725	1202	507		
DEMAND	2	8	26	30	2861	1499	490		
DEMAND	2	8	27	0	2864	1236	747		
DEMAND	2	8	27	30	2781	1419	610		
DEMAND	2	8	28	0	2878	1565	899		
DEMAND	2	8	28	30	2857	1409	575		
DEMAND	2	8	29	0	2821	1318	641		
DEMAND	2	8	29	30	2846	1420	481		
DEMAND	2	8	30	0	2886	1361	564		
DEMAND	2	8	30	30	2855	1513	755		
DEMAND	2	8	31	0	2650	1516	620		
DEMAND	2	8	31	30	2852	1454	695		
DEMAND	2	8	32	0	2775	1345	626		
DEMAND	2	8	32	30	2849	1375	808		
DEMAND	2	8	33	0	2896	1573	751		
DEMAND	2	8	33	30	2825	1309	645		
DEMAND	2	8	34	0	2778	1499	770		
DEMAND	2	8	34	30	2843	1441	438		
DEMAND	2	8	35	0	2872	1291	531		
DEMAND	2	8	35	30	3005	1294	736		
DEMAND	2	8	36	0	2838	1325	521		
DEMAND	2	8	36	30	2736	1330	610		
DEMAND	2	8	37	0	2774	1486	653		
DEMAND	2	8	37	30	2841	1419	638		
DEMAND	2	8	38	0	2920	1535	832		
DEMAND	2	8	38	30	2932	1559	701		
DEMAND	2	8	39	0	2719	1361	668		
DEMAND	2	8	39	30	2699	1529	612		
DEMAND	2	8	40	0	2873	1386	782		
DEMAND	2	8	40	30	2892	1371	757		
DEMAND	2	8	41	0	2834	1398	634		
DEMAND	2	8	41	30	2891	1248	514		
DEMAND	2	8	42	0	2762	1364	663		
DEMAND	2	8	42	30	2847	1379	873		
DEMAND	2	8	43	0	2792	1432	685		
DEMAND	2	8	43	30	2916	1402	800		
DEMAND	2	8	44	0	2712	1369	526		
DEMAND	2	8	44	30	2933	1401	820		
DEMAND	2	8	45	0	2848	1433	492		
DEMAND	2	8	45	30	2801	1355	684		
DEMAND	2	8	46	0	3020	1524	735		
DEMAND	2	8	46	30	2926	1598	524		
DEMAND	2	8	47	0	2855	1494	849		
DEMAND	2	8	47	30	2836	1474	503		
DEMAND	2	8	48	0	2890	1422	699		
DEMAND	2	8	48	30	2894	1687	731		
DEMAND	2	8	49	0	2814	1440	764		
DEMAND	2	8	49	30	2951	1411	598		
DEMAND	2	8	50	0	2765	1477	845		
DEMAND	2	8	50	30	2798	1490	651		
DEMAND	2	8	51	0	2902	1618	740		
DEMAND	2	8	51	30	2893	1458	917		
DEMAND	2	8	52	0	2934	1408	882		
DEMAND	2	8	52	30	2863	1481	615		
DEMAND	2	8	53	0	2814	1408	786		
DEMAND	2	8	53	30	2976	1368	656		
DEMAND	2	8	54	0	2891	1497	781		
DEMAND	2	8	54	30	2744	1323	668		
DEMAND	2	8	55	0	2758	1599	811		
DEMAND	2	8	55	30	2833	1602	508		
DEMAND	2	8	56	0	2942	1331	679		
DEMAND	2	8	56	30	2803	1588	621		
DEMAND	2	8	57	0	2919	1349	808		
DEMAND	2	8	57	30	2742	1269	776		
DEMAND	2	8	58	0	2863	1350	822		
DEMAND	2	8	58	30	2784	1585	899		
DEMAND	2	8	59	0	2829	1258	918		
DEMAND	2	8	59	30	2980	1379	948		
DEMAND	2	9	0	0	2859	1492	942		
DEMAND	2	9	0	30	2882	1481	828		
DEMAND	2	9	1	0	2885	1327	780		
DEMAND	2	9	1	30	2949	1627	870		
DEMAND	2	9	2	0	2756	1370	763		
DEMAND	2	9	2	30	2998	1599	702		
DEMAND	2	9	3	0	2673	1546	807		
DEMAND	2	9	3	30	2925	1464	783		
DEMAND	2	9	4	0	2899	1418	901		
DEMAND	2	9	4	30	2872	1263	705		
DEMAND	2	9	5	0	2696	1598	627		
DEMAND	2	9	5	30	2702	1478	856		
DEMAND	2	9	6	0	2836	1507	792		
DEMAND	2	9	6	30	2859	1313	768		
DEMAND	2	9	7	0	2899	1458	633		
DEMAND	2	9	7	30	2746	1498	858		
DEMAND	2	9	8	0	2995	1500	735		
DEMAND	2	9	8	30	2892	1363	820		
DEMAND	2	9	9	0	2961	1673	1035		
DEMAND	2	9	9	30	3000	1466	720		
DEMAND	2	9	10	0	2981	1608	728		
DEMAND	2	9	10	30	2790	1498	793		
DEMAND	2	9	11	0	2927	1258	780		
DEMAND	2	9	11	30	3030	1669	796		
DEMAND	2	9	12	0	2674	1614	671		
DEMAND	2	9	12	30	2872	1664	853		
DEMAND	2	9	13	0	2997	1567	768		
DEMAND	2	9	13	30	2963	1542	875		
DEMAND	2	9	14	0	2598	1565	933		
DEMAND	2	9	14	30	2893	1594	915		
DEMAND	2	9	15	0	2941	1474	736		
DEMAND	2	9	15	30	2958	1625	862		
DEMAND	2	9	16	0	2845	1459	1118		
DEMAND	2	9	16	30	2765	1702	684		
DEMAND	2	9	17	0	2862	1613	623		
DEMAND	2	9	17	30	2858	1419	792		
DEMAND	2	9	18	0	2997	1739	774		
DEMAND	2	9	18	30	2781	1475	711		
DEMAND	2	9	19	0	2844	1564	784		
DEMAND	2	9	19	30	2917	1701	602		
DEMAND	2	9	20	0	3045	1622	709		
DEMAND	2	9	20	30	2795	1693	939		
DEMAND	2	9	21	0	2621	1517	934		
DEMAND	2	9	21	30	2828	1572	787		
DEMAND	2	9	22	0	2847	1436	817		
DEMAND	2	9	22	30	2924	1654	712		
DEMAND	2	9	23	0	2734	1422	604		
DEMAND	2	9	23	30	2860	1625	715		
DEMAND	2	9	24	0	2804	1774	705		
DEMAND	2	9	24	30	2754	1457	760		
DEMAND	2	9	25	0	2830	1387	731		
DEMAND	2	9	25	30	2657	1598	940		
DEMAND	2	9	26	0	2951	1443	506		
DEMAND	2	9	26	30	2777	1390	627		
DEMAND	2	9	27	0	2649	1818	676		
DEMAND	2	9	27	30	3010	1432	673		
DEMAND	2	9	28	0	2994	1735	979		
DEMAND	2	9	28	30	2594	1546	672		
DEMAND	2	9	29	0	2994	1368	699		
DEMAND	2	9	29	30	2767	1642	782		
DEMAND	2	9	30	0	2593	1517	719		
DEMAND	2	9	30	30	2848	1651	767		
DEMAND	2	9	31	0	2770	1645	619		
DEMAND	2	9	31	30	2994	1568	741		
DEMAND	2	9	32	0	2893	1423	877		
DEMAND	2	9	32	30	2807	1703	708		
DEMAND	2	9	33	0	2814	1421	710		
DEMAND	2	9	33	30	2838	1527	686		
DEMAND	2	9	34	0	2856	1451	848		
DEMAND	2	9	34	30	2908	1503	539		
DEMAND	2	9	35	0	2880	1830	868		
DEMAND	2	9	35	30	2852	1490	950		
DEMAND	2	9	36	0	2888	1707	703		
DEMAND	2	9	36	30	2876	1451	703		
DEMAND	2	9	37	0	2977	1797	465		
DEMAND	2	9	37	30	2877	1727	684		
DEMAND	2	9	38	0	3053	1568	458		
DEMAND	2	9	38	30	2619	1455	767		
DEMAND	2	9	39	0	2658	1290	688		
DEMAND	2	9	39	30	2618	1630	881		
DEMAND	2	9	40	0	2633	1370	814		
DEMAND	2	9	40	30	2701	1705	709		
DEMAND	2	9	41	0	2694	1747	900		
DEMAND	2	9	41	30	2803	1347	645		
DEMAND	2	9	42	0	2980	1692	618		
DEMAND	2	9	42	30	2878	1384	840		
DEMAND	2	9	43	0	2922	1601	816		
DEMAND	2	9	43	30	2801	1377	631		
DEMAND	2	9	44	0	2768	1503	781		
DEMAND	2	9	44	30	3022	1574	749		
DEMAND	2	9	45	0	2588	1456	405		
DEMAND	2	9	45	30	2811	1694	494		
DEMAND	2	9	46	0	2944	1487	523		
DEMAND	2	9	46	30	2995	1839	487		
DEMAND	2	9	47	0	2865	1767	887		
DEMAND	2	9	47	30	2944	1735	762		
DEMAND	2	9	48	0	2629	1702	855		
DEMAND	2	9	48	30	2564	1754	621		
DEMAND	2	9	49	0	2590	1802	486		
DEMAND	2	9	49	30	2504	1608	602		
DEMAND	2	9	50	0	2752	1595	466		
DEMAND	2	9	50	30	2920	1484	479		
DEMAND	2	9	51	0	2550	1838	764		
DEMAND	2	9	51	30	2807	1767	781		
DEMAND	2	9	52	0	2690	1655	434		
DEMAND	2	9	52	30	2812	1598	723		
DEMAND	2	9	53	0	2731	1581	659		
DEMAND	2	9	53	30	2592	1785	776		
DEMAND	2	9	54	0	2466	1722	625		
DEMAND	2	9	54	30	2828	1533	476		
DEMAND	2	9	55	0	2867	1606	729		
DEMAND	2	9	55	30	2685	1660	595		
DEMAND	2	9	56	0	2384	1678	927		
DEMAND	2	9	56	30	2929	1627	608		
DEMAND	2	9	57	0	2465	1730	492		
DEMAND	2	9	57	30	2757	1845	446		
DEMAND	2	9	58	0	2703	1701	799		
DEMAND	2	9	58	30	2690	1819	869		
DEMAND	2	9	59	0	2382	1788	722		
DEMAND	2	9	59	30	2907	1556	733		
DEMAND	2	10	0	0	2724	1921	840		
DEMAND	2	10	0	30	2464	1665	667		
DEMAND	2	10	1	0	2531	1373	658		
DEMAND	2	10	1	30	2643	1849	728		
DEMAND	2	10	2	0	2880	1729	510		
DEMAND	2	10	2	30	2836	1758	608		
DEMAND	2	10	3	0	2898	1613	882		
DEMAND	2	10	3	30	2713	1609	753		
DEMAND	2	10	4	0	2652	1625	916		
DEMAND	2	10	4	30	2601	1485	717		
DEMAND	2	10	5	0	2435	1449	540		
DEMAND	2	10	5	30	2802	1652	502		
DEMAND	2	10	6	0	2410	1763	670		
DEMAND	2	10	6	30	2657	1755	695		
DEMAND	2	10	7	0	2798	1530	478		
DEMAND	2	10	7	30	2664	1576	540		
DEMAND	2	10	8	0	2780	1588	841		
DEMAND	2	10	8	30	2702	1543	558		
DEMAND	2	10	9	0	2307	1888	450		
DEMAND	2	10	9	30	2607	1845	593		
DEMAND	2	10	10	0	2318	1682	664		
DEMAND	2	10	10	30	2619	1827	674		
DEMAND	2	10	11	0	2908	1813	614		
DEMAND	2	10	11	30	2767	1788	713		
DEMAND	2	10	12	0	2501	1774	484		
DEMAND	2	10	12	30	2331	1748	400		
DEMAND	2	10	13	0	2902	1447	593		
DEMAND	2	10	13	30	2512	1639	739		
DEMAND	2	10	14	0	2837	1593	691		
DEMAND	2	10	14	30	2483	1652	370		
DEMAND	2	10	15	0	2403	1698	386		
DEMAND	2	10	15	30	2341	1744	648		
DEMAND	2	10	16	0	2503	1550	652		
DEMAND	2	10	16	30	2467	1532	534		
DEMAND	2	10	17	0	2828	1577	478		
DEMAND	2	10	17	30	2327	1551	638		
DEMAND	2	10	18	0	2732	1938	707		
DEMAND	2	10	18	30	2671	1810	557		
DEMAND	2	10	19	0	2356	1736	620		
DEMAND	2	10	19	30	2539	1874	746		
DEMAND	2	10	20	0	2649	1742	514		
DEMAND	2	10	20	30	2607	1645	650		
DEMAND	2	10	21	0	2454	1872	558		
DEMAND	2	10	21	30	2487	1760	768		
DEMAND	2	10	22	0	2241	1790	482		
DEMAND	2	10	22	30	2521	1752	455		
DEMAND	2	10	23	0	2811	1712	479		
DEMAND	2	10	23	30	2703	1706	561		
DEMAND	2	10	24	0	2754	1833	788		
DEMAND	2	10	24	30	2535	1652	524		
DEMAND	2	10	25	0	2270	1557	611		
DEMAND	2	10	25	30	2358	1839	675		
DEMAND	2	10	26	0	2225	1726	567		
DEMAND	2	10	26	30	2314	1839	681		
DEMAND	2	10	27	0	2459	1841	620		
DEMAND	2	10	27	30	2250	1654	427		
DEMAND	2	10	28	0	2243	1708	417		
DEMAND	2	10	28	30	2242	1618	389		
DEMAND	2	10	29	0	2482	1622	397		
DEMAND	2	10	29	30	2231	1756	620		
DEMAND	2	10	30	0	2682	1812	606		
DEMAND	2	10	30	30	2626	1774	741		
DEMAND	2	10	31	0	2657	1750	426		
DEMAND	2	10	31	30	2574	1767	620		
DEMAND	2	10	32	0	2261	1521	408		
DEMAND	2	10	32	30	2169	1758	511		
DEMAND	2	10	33	0	2707	1539	716		
DEMAND	2	10	33	30	2498	1745	650		
DEMAND	2	10	34	0	2790	1740	673		
DEMAND	2	10	34	30	2374	1870	598		
DEMAND	2	10	35	0	2601	1589	619		
DEMAND	2	10	35	30	2400	1841	653		
DEMAND	2	10	36	0	2157	1592	543		
DEMAND	2	10	36	30	2313	1619	673		
DEMAND	2	10	37	0	2447	1787	359		
DEMAND	2	10	37	30	2664	1849	405		
DEMAND	2	10	38	0	2610	1588	352		
DEMAND	2	10	38	30	2593	1670	467		
DEMAND	2	10	39	0	2532	1615	348		
DEMAND	2	10	39	30	2463	1711	572		
DEMAND	2	10	40	0	2281	1762	324		
DEMAND	2	10	40	30	2383	1861	561		
DEMAND	2	10	41	0	2704	1811	580		
DEMAND	2	10	41	30	2526	1837	570		
DEMAND	2	10	42	0	2131	1732	357		
DEMAND	2	10	42	30	2173	1668	416		
DEMAND	2	10	43	0	2682	1637	444		
DEMAND	2	10	43	30	2356	1603	584		
DEMAND	2	10	44	0	2240	1790	632		
DEMAND	2	10	44	30	2267	1822	393		
DEMAND	2	10	45	0	2653	1904	550		
DEMAND	2	10	45	30	2543	1767	322		
DEMAND	2	10	46	0	2235	1715	544		
DEMAND	2	10	46	30	2585	1742	454		
DEMAND	2	10	47	0	2553	1743	432		
DEMAND	2	10	47	30	2343	1617	343		
DEMAND	2	10	48	0	2229	1803	594		
DEMAND	2	10	48	30	2098	1725	578		
DEMAND	2	10	49	0	2525	1754	447		
DEMAND	2	10	49	30	2501	1683	329		
DEMAND	2	10	50	0	2089	1812	454		
DEMAND	2	10	50	30	2370	1876	477		
DEMAND	2	10	51	0	2556	1702	333		
DEMAND	2	10	51	30	2172	1842	452		
DEMAND	2	10	52	0	2655	1751	516		
DEMAND	2	10	52	30	2196	1851	492		
DEMAND	2	10	53	0	2179	1788	415		
DEMAND	2	10	53	30	2363	1712	438		
DEMAND	2	10	54	0	2119	1806	561		
DEMAND	2	10	54	30	2016	1644	558		
DEMAND	2	10	55	0	2387	1722	327		
DEMAND	2	10	55	30	2205	1802	397		
DEMAND	2	10	56	0	2164	1694	338		
DEMAND	2	10	56	30	2613	1637	498		
DEMAND	2	10	57	0	2449	1872	435		
DEMAND	2	10	57	30	2434	1873	352		
DEMAND	2	10	58	0	2115	1737	446		
DEMAND	2	10	58	30	2173	1867	325		
DEMAND	2	10	59	0	2430	1818	380		
DEMAND	2	10	59	30	2295	1649	433		
DEMAND	2	11	0	0	2159	1767	482		
DEMAND	2	11	0	30	2144	1751	430		
DEMAND	2	11	1	0	2196	1793	491		
DEMAND	2	11	1	30	2432	1648	450		
DEMAND	2	11	2	0	1990	1819	377		
DEMAND	2	11	2	30	2576	1703	558		
DEMAND	2	11	3	0	2365	1599	490		
DEMAND	2	11	3	30	2483	1802	553		
DEMAND	2	11	4	0	2389	1674	434		
DEMAND	2	11	4	30	2438	1648	441		
DEMAND	2	11	5	0	2496	1813	524		
DEMAND	2	11	5	30	2227	1701	357		
DEMAND	2	11	6	0	2097	1681	487		
DEMAND	2	11	6	30	2110	1735	523		
DEMAND	2	11	7	0	2291	1751	509		
DEMAND	2	11	7	30	2126	1763	573		
DEMAND	2	11	8	0	2465	1633	348		
DEMAND	2	11	8	30	2080	1813	489		
DEMAND	2	11	9	0	2340	1606	401		
DEMAND	2	11	9	30	2111	1796	423		
DEMAND	2	11	10	0	2359	1564	560		
DEMAND	2	11	10	30	2399	1751	556		
DEMAND	2	11	11	0	2346	1765	517		
DEMAND	2	11	11	30	2440	1732	469		
DEMAND	2	11	12	0	2372	1802	448		
DEMAND	2	11	12	30	2151	1706	511		
DEMAND	2	11	13	0	2078	1658	399		
DEMAND	2	11	13	30	2300	1699	373		
DEMAND	2	11	14	0	2276	1721	551		
DEMAND	2	11	14	30	2251	1868	418		
DEMAND	2	11	15	0	2078	1823	326		
DEMAND	2	11	15	30	2378	1795	483		
DEMAND	2	11	16	0	2146	1772	496		
DEMAND	2	11	16	30	2107	1658	432		
DEMAND	2	11	17	0	2101	1685	454		
DEMAND	2	11	17	30	2192	1683	528		
DEMAND	2	11	18	0	1951	1743	510		
DEMAND	2	11	18	30	2324	1751	375		
DEMAND	2	11	19	0	1897	1687	483		
DEMAND	2	11	19	30	1948	1617	332		
DEMAND	2	11	20	0	1917	1753	379		
DEMAND	2	11	20	30	2168	1682	345		
DEMAND	2	11	21	0	2424	1794	429		
DEMAND	2	11	21	30	2052	1812	374		
DEMAND	2	11	22	0	2130	1681	440		
DEMAND	2	11	22	30	2056	1826	354		
DEMAND	2	11	23	0	2188	1786	409		
DEMAND	2	11	23	30	1876	1763	384		
DEMAND	2	11	24	0	1893	1742	328		
DEMAND	2	11	24	30	2097	1744	480		
DEMAND	2	11	25	0	2193	1622	337		
DEMAND	2	11	25	30	1931	1670	310		
DEMAND	2	11	26	0	2259	1786	490		
DEMAND	2	11	26	30	1871	1726	335		
DEMAND	2	11	27	0	2339	1594	362		
DEMAND	2	11	27	30	2258	1782	339		
DEMAND	2	11	28	0	2220	1670	453		
DEMAND	2	11	28	30	2079	1693	526		
DEMAND	2	11	29	0	2330	1600	383		
DEMAND	2	11	29	30	2133	1619	426		
DEMAND	2	11	30	0	2002	1628	386		
DEMAND	2	11	30	30	2132	1721	390		
DEMAND	2	11	31	0	1951	1750	447		
DEMAND	2	11	31	30	2253	1635	332		
DEMAND	2	11	32	0	1928	1547	341		
DEMAND	2	11	32	30	1832	1595	319		
DEMAND	2	11	33	0	2301	1632	459		
DEMAND	2	11	33	30	1970	1610	356		
DEMAND	2	11	34	0	2087	1653	467		
DEMAND	2	11	34	30	1914	1592	337		
DEMAND	2	11	35	0	1792	1786	389		
DEMAND	2	11	35	30	2086	1624	462		
DEMAND	2	11	36	0	2238	1642	350		
DEMAND	2	11	36	30	2077	1634	470		
DEMAND	2	11	37	0	2018	1652	381		
DEMAND	2	11	37	30	1860	1778	406		
DEMAND	2	11	38	0	2177	1555	443		
DEMAND	2	11	38	30	2006	1742	470		
DEMAND	2	11	39	0	2026	1766	299		
DEMAND	2	11	39	30	2104	1593	314		
DEMAND	2	11	40	0	2095	1550	318		
DEMAND	2	11	40	30	1947	1716	426		
DEMAND	2	11	41	0	2089	1689	363		
DEMAND	2	11	41	30	2095	1670	472		
DEMAND	2	11	42	0	2108	1673	342		
DEMAND	2	11	42	30	2140	1577	374		
DEMAND	2	11	43	0	1927	1714	357		
DEMAND	2	11	43	30	1939	1605	445		
DEMAND	2	11	44	0	2160	1661	446		
DEMAND	2	11	44	30	1850	1732	418		
DEMAND	2	11	45	0	1845	1604	372		
DEMAND	2	11	45	30	1824	1596	389		
DEMAND	2	11	46	0	2061	1569	366		
DEMAND	2	11	46	30	1826	1589	407		
DEMAND	2	11	47	0	2087	1554	322		
DEMAND	2	11	47	30	1891	1625	356		
DEMAND	2	11	48	0	1876	1529	426		
DEMAND	2	11	48	30	1875	1587	346		
DEMAND	2	11	49	0	1872	1594	460		
DEMAND	2	11	49	30	1819	1562	410		
DEMAND	2	11	50	0	2009	1647	373		
DEMAND	2	11	50	30	1990	1566	396		
DEMAND	2	11	51	0	1963	1743	452		
DEMAND	2	11	51	30	1882	1561	433		
DEMAND	2	11	52	0	1925	1729	426		
DEMAND	2	11	52	30	1875	1640	460		
DEMAND	2	11	53	0	1866	1543	425		
DEMAND	2	11	53	30	1846	1644	395		
DEMAND	2	11	54	0	2044	1538	339		
DEMAND	2	11	54	30	1914	1584	343		
DEMAND	2	11	55	0	2014	1761	360		
DEMAND	2	11	55	30	1803	1637	371		
DEMAND	2	11	56	0	1787	1751	430		
DEMAND	2	11	56	30	2007	1506	354		
DEMAND	2	11	57	0	1993	1681	362		
DEMAND	2	11	57	30	1849	1526	339		
DEMAND	2	11	58	0	1856	1598	430		
DEMAND	2	11	58	30	2018	1624	406		
DEMAND	2	11	59	0	1795	1561	353		
DEMAND	2	11	59	30	1951	1552	373		
DEMAND	2	12	0	0	1907	1529	394		
DEMAND	2	12	0	30	1978	1565	359		
DEMAND	2	12	1	0	1848	1534	380		
DEMAND	2	12	1	30	1926	1638	341		
DEMAND	2	12	2	0	1778	1463	391		
DEMAND	2	12	2	30	1921	1512	403		
DEMAND	2	12	3	0	2088	1500	343		
DEMAND	2	12	3	30	1875	1564	366		
DEMAND	2	12	4	0	1943	1412	393		
DEMAND	2	12	4	30	1825	1505	407		
DEMAND	2	12	5	0	1851	1608	315		
DEMAND	2	12	5	30	1793	1635	324		
DEMAND	2	12	6	0	1792	1521	306		
DEMAND	2	12	6	30	1802	1521	339		
DEMAND	2	12	7	0	1890	1380	354		
DEMAND	2	12	7	30	1938	1487	409		
DEMAND	2	12	8	0	1764	1568	373		
DEMAND	2	12	8	30	1813	1342	299		
DEMAND	2	12	9	0	1777	1557	350		
DEMAND	2	12	9	30	1767	1449	352		
DEMAND	2	12	10	0	1861	1386	363		
DEMAND	2	12	10	30	1802	1416	368		
DEMAND	2	12	11	0	1924	1583	384		
DEMAND	2	12	11	30	1958	1538	335		
DEMAND	2	12	12	0	1812	1418	391		
DEMAND	2	12	12	30	1916	1308	368		
DEMAND	2	12	13	0	1752	1541	354		
DEMAND	2	12	13	30	1827	1559	378		
DEMAND	2	12	14	0	1812	1455	329		
DEMAND	2	12	14	30	1917	1559	374		
DEMAND	2	12	15	0	1868	1643	358		
DEMAND	2	12	15	30	1884	1650	372		
DEMAND	2	12	16	0	1874	1481	373		
DEMAND	2	12	16	30	1765	1379	362		
DEMAND	2	12	17	0	1821	1341	359		
DEMAND	2	12	17	30	1925	1426	361		
DEMAND	2	12	18	0	1869	1523	345		
DEMAND	2	12	18	30	1752	1498	357		
DEMAND	2	12	19	0	1883	1417	365		
DEMAND	2	12	19	30	1864	1531	384		
DEMAND	2	12	20	0	1875	1255	319		
DEMAND	2	12	20	30	1760	1356	290		
DEMAND	2	12	21	0	1858	1497	308		
DEMAND	2	12	21	30	1785	1369	355		
DEMAND	2	12	22	0	1876	1399	321		
DEMAND	2	12	22	30	1791	1510	347		
DEMAND	2	12	23	0	1754	1404	337		
DEMAND	2	12	23	30	1799	1485	348		
DEMAND	2	12	24	0	1919	1361	364		
DEMAND	2	12	24	30	1847	1463	352		
DEMAND	2	12	25	0	1814	1393	365		
DEMAND	2	12	25	30	1763	1557	292		
DEMAND	2	12	26	0	1790	1395	308		
DEMAND	2	12	26	30	1759	1283	342		
DEMAND	2	12	27	0	1817	1553	326		
DEMAND	2	12	27	30	1837	1432	333		
DEMAND	2	12	28	0	1744	1520	292		
DEMAND	2	12	28	30	1845	1387	353		
DEMAND	2	12	29	0	1856	1435	336		
DEMAND	2	12	29	30	1871	1528	336		
DEMAND	2	12	30	0	1828	1540	355		
DEMAND	2	12	30	30	1735	1273	336		
DEMAND	2	12	31	0	1739	1389	303		
DEMAND	2	12	31	30	1762	1388	325		
DEMAND	2	12	32	0	1756	1275	329		
DEMAND	2	12	32	30	1810	1380	303		
DEMAND	2	12	33	0	1780	1524	310		
DEMAND	2	12	33	30	1774	1405	332		
DEMAND	2	12	34	0	1841	1228	302		
DEMAND	2	12	34	30	1810	1418	297		
DEMAND	2	12	35	0	1884	1413	310		
DEMAND	2	12	35	30	1751	1560	335		
DEMAND	2	12	36	0	1850	1472	303		
DEMAND	2	12	36	30	1802	1514	316		
DEMAND	2	12	37	0	1794	1319	318		
DEMAND	2	12	37	30	1762	1248	283		
DEMAND	2	12	38	0	1845	1169	265		
DEMAND	2	12	38	30	1762	1431	314		
DEMAND	2	12	39	0	1804	1283	327		
DEMAND	2	12	39	30	1798	1257	334		
DEMAND	2	12	40	0	1776	1286	321		
DEMAND	2	12	40	30	1883	1320	290		
DEMAND	2	12	41	0	1871	1287	324		
DEMAND	2	12	41	30	1782	1242	308		
DEMAND	2	12	42	0	1787	1231	333		
DEMAND	2	12	42	30	1802	1110	302		
